HSPA8,-1.862,0.2026,-1.1301501,-0.60609996,0.6271,-2.88215,1.6365001
PDLIM1,0.6121,-1.0643001,1.0826,-1.3522501,0.65415,0.16169995,-0.57605
EIF5,1.10995,-0.23629999,1.1610999,-0.36510003,-0.105900005,0.65135,2.03545
CCND1,0.4811,0.68125,0.1019,-0.3416,-0.53225,0.62655,-0.5288
TMCO1,-1.00695,0.46135,-0.65535,-0.12695,2.2774,1.18445,0.70634997
OXA1L,0.92825,0.75905,-0.56445,-0.2974,0.26814997,0.82089996,-1.15915
CDC42,-0.73795,0.68360007,-0.30229998,0.91429996,0.8114,1.94315,1.30855
TSC22D3,0.47245,-0.60365,0.277,-0.05125001,-0.91425,-0.16909999,0.96435
PTK2,-0.049050033,-0.16575,0.2338,-0.018150091,-0.676,0.71669996,-0.037600003
ADH5,-0.89765,-1.336,-0.24364999,-0.017849982,0.67794997,0.009200007,-0.29755002
REEP5,0.04275,0.8578,0.008699998,0.81025004,1.8267,-0.024350002,-0.9762
DUSP6,1.2002,-0.1813,-2.75545,1.7693,-0.37315,1.16395,-0.22915
HLA-DRA,0.9498,-0.2585,0.45005,0.11219999,-0.8999,-0.7571,-0.4838
ATP6V1D,-3.1849,0.8211,-0.0667,0.75455004,3.9692998,0.50165,0.9704
CYCS,-1.18705,-1.1045,0.96590006,-0.82124996,0.24925,-6.68365,-2.57775
CAST,0.33075,-2.19985,-1.7160001,-0.2348,-0.8758,-0.44755,-0.57875
LGALS8,0.7162,0.42475,-1.05005,0.57685,0.36985004,-0.75835,0.51615
BECN1,0.42040002,1.5237501,-0.54755,0.21114999,-0.40945,1.0007,0.28655
ALDH7A1,0.23699999,-0.09585002,0.29990003,-0.93885,0.51489997,-0.81485,0.35305
STAT3,0.825,0.5026,-0.8686,-0.8126,0.1788,0.29050002,0.1519
DNAJB6,-0.017100006,-0.74399996,-0.07145001,-1.1422,0.61845,-0.8506,0.2617
COPS7A,-0.72635,-0.7476,-0.31419998,-0.75745,-1.05415,0.87145,3.24715
PSMB8,-0.08984999,0.47280002,-0.3129,-2.18905,-1.3705,0.59515,-0.22110002
XPNPEP1,-1.41095,0.4106,-0.2101,0.56175,-0.075950004,0.41414997,0.40579998
RALGDS,1.6187501,0.4123,-0.16350001,0.7458,1.2236,0.31345,-4.20695
CORO1A,-0.49820003,-0.2207,0.23655,-0.7,4.2254,-0.69295,-1.06155
GLOD4,-0.3042,0.276,0.17615,0.8259,-1.09305,0.9568,-0.235
DLD,-0.89055,0.031049997,-1.79615,0.28919998,0.86195,1.23315,1.0086
IFRD2,0.3192,0.5206,0.63685,0.16385001,-0.9213,-1.14635,-0.15575
TSPAN6,-1.2964001,0.3764,-1.1751001,-0.08675,0.24165002,0.34239998,0.47235
CDKN1B,-0.2751,1.0720999,-0.72615,-0.25124997,-0.5191,0.32705,-0.40004998
PRPF4,-4.64425,0.78695,-0.4908,0.07805,2.17155,0.90265,1.3843
CYB561,-0.8541,0.88879997,0.05775,-1.36655,0.5339,0.54845,0.39645
MAN2B1,-0.21855,1.0767,0.14829999,0.40645,2.29965,0.92209995,1.39975
MBOAT7,-0.4484,-0.07375,0.5423,-0.38785,0.36034998,-0.020399988,0.67495
FOS,0.85895,0.61945,1.8573,-0.4076,0.52615,0.31965,-0.064299986
TUBB6,-0.12515002,0.3687,0.14775,0.11479999,-0.28875,-0.2415,-0.02645
CBR1,-1.81865,2.5209,-0.287,-0.8422,1.68105,0.20085,0.3333
MFSD10,-3.5023499,-0.36115,0.87670004,-1.64775,1.83675,0.03055,1.86885
SORBS3,-0.0397,0.46715,0.99855,-0.62055,-2.07495,0.4914,-0.16139999
SMC3,1.35475,-0.98354995,0.3835,0.47255,-0.1425,-0.7112,-1.2034
SFN,-0.57405,0.2871,-0.2929,-1.45945,1.22735,-0.60955,-1.0203
NR2F6,-1.46945,-5.08235,-0.4755,-1.0527999,-2.48115,0.12670001,-5.91845
TSPAN4,0.49449998,0.21585,0.82655,-0.5006,-0.0906,-3.08485,-1.97215
GADD45B,2.16005,-2.24135,0.64594996,1.1693001,3.36945,-1.6918,0.81585
PSIP1,0.35275,1.0476,-0.036399998,0.10165,0.7,0.70235,0.8355
IKBKB,1.4338,-0.6228,1.15555,1.316,-2.1832,0.17765,-0.22959998
BAD,-0.9438,1.891,0.3062,-0.1137,3.6169,0.4645,-2.48725
STXBP2,0.96725005,-2.9008002,0.52325,2.5640502,-4.04795,-0.5413,-0.9837
ABCC5,-0.5543,-0.577,0.3029,0.2061,-1.0161,0.89045,3.321
KIF2C,-0.12265,0.058750004,2.001,0.1805,1.76425,0.30055,0.2663
GRB10,0.67185,0.17595,-0.27275002,-0.4479,-0.1889,-1.5134001,5.3276
ARHGEF2,1.489,-0.1277,0.74215,-0.299,-0.531,0.21124999,3.7866502
AURKB,0.07499999,0.27820003,0.88165,-0.4784,0.12325001,0.59550005,-1.89045
MKNK1,-1.87775,-0.08829999,-0.11635,0.4943,-0.022749998,-0.5451,-0.81995
RPA3,-0.85005,-0.85085,-0.51705,-0.56755,0.25485,0.4959,-0.90129995
RAB27A,-0.001749992,2.3248,0.08355,4.63375,2.1859999,-0.53335,-1.4039
HDGFRP3,0.087950006,-1.92425,0.49989998,-1.25115,1.3452,-1.55175,0.57005
GSTZ1,1.32235,-0.29945,-0.37725,-0.14559999,-1.67535,-0.58110005,-0.82780004
RRS1,-0.88645,3.6097,3.82565,3.31685,-1.6208999,0.30760002,-1.22785
EED,4.4256,4.67385,-2.23665,-0.041050002,-0.006549984,0.15915,-1.1781
GNAI1,-0.15155,4.91535,-0.9257,-0.57745,0.034650005,3.93955,-0.68035
PRUNE,-0.35300002,1.1506,-1.49385,-0.3005,2.34045,4.81925,-0.7953
EPHB2,5.71005,1.7623501,0.48775,-0.32065,6.4416,-0.41165,-0.31515
GATA3,0.62825,0.93635,-0.79929996,-0.79875004,-0.2074,0.21095002,1.37955
ACAT2,-1.3926,-1.7448499,0.1391,1.0509,-1.2,-0.68575,-0.35654998
PAK1,0.7808,0.3458501,-0.3273,-1.49395,0.96349996,0.86829996,4.75345
CETN3,-0.13784999,0.13485,-1.2763,0.1895,-0.73605,-0.3448,-1.7039001
CBLB,1.8689499,-0.006400004,-1.1493499,0.02545,-0.95589995,0.28895,-2.42185
GATA2,0.35759997,-0.12105,0.7744,-0.26705,-0.554,-0.45094997,-0.39389998
TGFB3,0.27705002,-0.0344,0.54495,-0.58599997,0.22475,-1.20895,-0.42190003
CXCL2,0.010749996,0.2472,6.5474,-0.3596,0.56205,0.15445,0.19380003
HIST1H2BK,-0.020799994,3.0181,0.78664994,-0.56229997,-0.92904997,-0.35335,-0.62839997
ANXA7,-0.72574997,0.22424999,-0.76845,0.4433,-0.25570002,0.88355005,1.7913
SPP1,-0.12115,-0.9984,0.35815,-0.91885,0.42769998,-0.31195,-0.77774996
PUF60,-0.68775,0.67835,-0.21735,-0.4969,-3.5749,0.67835,-0.9669
CFLAR,0.076900005,-0.57129997,-0.16559999,0.3044,-0.16045,0.03645,-0.52025
PRKCQ,0.7179,-0.24229999,-0.29224998,-0.0968,-1.096,-0.64095,-0.3136
MAPK13,1.4235001,0.048249997,0.43085003,0.2157,-3.4958,0.69175005,-0.92835
FYN,-0.12380001,-2.02915,-0.27155,-0.030200005,1.3185,0.37315,-0.06439999
RPL39L,4.4776998,1.30505,0.1692,-0.65919995,-0.6691,-0.7276,-0.71279997
PLA2G4A,-0.049999982,-0.6746,1.21515,-1.0829,0.56355,-0.80455,0.2181
DYRK3,0.77365,0.3094,-0.8302,-0.12740001,1.5372,0.115450025,0.46225
ME2,0.33025002,-0.46085,0.20905,5.5684,-0.62205,0.25455,0.0817
ACLY,-0.47265,0.81695,0.14555,-0.77195,0.58769995,-0.12599999,0.22395
CHEK2,-1.3793,0.4168,0.036149994,-0.34815,-0.31024998,0.86175,0.5515
GPER1,-0.11355001,1.08245,-0.74450004,-0.8572,-0.80215,-1.464,-0.7879
HMG20B,-4.4980497,0.98525,1.36995,0.51615,1.65695,0.3162,-0.93764997
LYN,0.01235,0.7313,1.04,-0.5704,0.91575,0.06909999,0.3666
GRB7,0.36855,-0.32975,0.24720001,-0.23059998,-0.22465001,-1.115,-1.215
DHRS7,0.05330001,0.5679,-2.0404,0.16165,-1.72505,1.1598,0.23284999
TPM1,-0.2631,-0.6982,0.4278,-0.48915002,2.08005,0.75915,-0.1005
HSPA4,-0.010299999,-1.0369,0.2276,-0.022,-1.7649,-0.531,-0.32939997
MLLT11,-0.34445,0.77195,0.96085,-0.12355,0.32165,-0.01625,2.1536
CDK7,0.16435,0.30010003,-1.10975,0.6194,2.4432502,1.0824001,0.69495004
RAE1,-0.5582,0.3517,0.1412,0.1732,-0.97810006,1.22195,1.5123
BMP4,1.28885,-0.23575002,-0.30775002,-0.11220001,-0.7448,-0.7291,-0.6702
BDH1,-0.8373,0.70895,-0.7863,-0.24525002,-0.56085,0.92635,0.9434
BID,-0.17865,-1.4019,-0.07205,0.0179,-1.1705999,-0.84145004,0.34015
BLVRA,-1.8388,1.17325,0.11885001,-0.7579,1.56235,0.61365,0.026099995
LSM5,-1.27685,-5.01895,0.0702,0.49215,-1.2063501,0.68395,0.3725
TXNDC9,0.77915,-0.4914,0.59315,0.58785,0.22659999,0.44605,3.41715
MTA1,0.41205,-0.883,0.98275,-0.42835,-1.1677,0.42119998,-0.21525
CXCR4,-0.09465,0.0997,0.33435002,-0.3634,0.59375,-0.46595,0.19495001
COL4A1,0.63445,-0.1339,0.20765,0.4244,-0.27115,-0.89225,-0.63075
RNF167,0.3781,0.9706,0.61245,-0.041099995,-0.1723,0.58805,0.08815
WIPF2,3.05545,0.84220004,0.5671,0.29430002,2.5845,0.9568,-0.048199996
TBC1D9B,1.2564499,0.045500003,1.13055,1.0013499,0.4058,0.24849999,0.28925002
ADGRG1,0.27764997,0.20540002,-0.07664999,-0.15625,-0.47860003,-0.60010004,-0.5952
HN1L,-0.51275,0.46795002,-0.93709993,0.36675,-0.8374,0.81075,0.4523
ZMIZ1,0.40205002,-0.1515,1.25855,-0.29745,1.34925,-0.5147,-0.55885
PDS5A,0.88420004,0.66885,-0.209,1.5664,-0.9206,0.70780003,0.86185
IGFBP3,0.37254998,-0.47995,0.4795,-0.2684,-0.42610002,-0.84284997,-0.36025
XPO7,-0.60520005,-0.264,-0.2413,0.1451,-0.6106,1.2085,0.095850006
CRKL,0.108200006,-0.39995003,0.3053,0.65690005,-0.7382,-0.5087,-0.84875
COG4,1.9702501,0.24015,0.42385,-0.339,-0.12425,1.1266999,-0.40015
H2AFV,-0.048000008,-0.8344,0.70775,0.2534,-0.83489996,-0.5815,0.46075
FBXO21,0.1464,-2.5915,0.46835,-2.5969,-2.78735,-0.22999999,0.26244998
ATP2C1,-0.73055,0.64075,0.6659,-0.1658,0.17405,-0.15795001,3.2915998
TMEM97,-1.56455,0.36105,0.03845,-1.22025,-0.91910005,-0.028700009,1.62885
SUZ12,-0.1519,0.09014999,-0.15380001,0.096599996,0.19475001,-0.09975,1.05165
TXLNA,-0.81695,-0.78965,0.84375,-0.36120003,-1.206,0.33725,0.061249994
TFDP1,0.27205002,-1.5537,0.66285,0.2814,-1.1874,-0.2611,0.17075002
VGLL4,-0.70264995,1.0272,0.41465002,0.03345,-3.70335,0.76635003,0.52105004
UBE3B,0.44245,0.5173,1.6359999,-0.34925002,0.18580002,-0.85115,0.045599997
KIF1BP,0.56565005,-0.42455,-0.002,0.2385,0.28904998,-0.27675,-0.6287
SPRED2,1.2643,-0.57035,0.72365,0.5344,-0.19919999,-2.39475,-0.6785
KAT6B,2.2542,0.25474995,0.14954999,0.29445,-0.848,0.3808,2.0109
GPATCH8,2.33995,10.0,4.3744,4.71745,2.02825,0.08615,-0.07655001
ADO,0.21855,0.58669996,0.13805,0.1663,-0.6627,0.015200004,-0.9184
ATP11B,0.04035,0.015199989,-0.16225,0.10429999,0.8819,0.70165,0.016950011
ZNF451,1.92705,0.26145,-0.6591,0.78005004,1.2202001,0.95635,1.70755
RBM34,-1.11455,-0.82695,-4.94325,0.3878,-2.1106,2.2202,0.7632
ARID5B,0.26174998,-0.9109,0.13575,-0.19694999,-0.70545,-0.97305,-0.9755
CHN1,-0.81425,-0.8512,0.1791,-1.38975,-0.22425,-0.8541,-0.9965
MAPK1IP1L,-0.40365,-0.6973,-0.0044,-0.21505,-1.97645,0.38975,2.08455
DHX29,-1.0558,-0.05585003,-0.1622,0.058199987,4.1661,1.50725,-0.47685
JADE2,0.42890003,0.57545,0.4054,0.7319,-3.0433002,-0.013849998,-1.53205
TIPARP,0.52025,-0.12619999,-1.58835,0.82930005,0.81289995,1.032,-1.12905
KDM3A,0.7976,0.26305,-0.45975,0.6972,0.39615002,0.23879999,-0.38715
PCCB,-0.21180001,0.2567,-0.72825,0.5235,-0.62405,0.3274,0.45725
PLEKHM1,0.5715,-0.36089998,0.0797,-0.31465,0.037350014,-0.59900004,-0.2996
JMJD6,-2.5472,0.5973,-0.008,-1.04235,1.32585,0.76505,0.68270004
PIK3R4,-0.05595,0.10325,-0.59955,0.45555,1.193,0.56095004,1.56745
CAMSAP2,-0.94135004,-0.29185,1.28455,1.5038,0.89595,1.01415,0.96924996
KIAA1033,0.66855,-2.4077,-2.25135,-0.86094993,0.29105002,-1.4629999,0.9185
SLC1A4,-0.19135001,-1.15835,0.72574997,-0.5992,-0.63735,-1.1159999,4.2473497
ASCC3,-1.22755,0.2576,0.39755,0.1909,1.31615,0.2462,1.2019501
SLC25A46,0.6597,0.06909999,-0.12789999,-0.27855,-0.51905,-0.118599996,0.704
RRP1B,-0.6425,0.42465,-0.4655,-0.2484,0.1611,0.74195,0.30654997
AXIN1,1.7053,0.13525,0.7757,0.5933,-1.42215,0.23210001,-0.54695
DCUN1D4,1.02105,-2.7981498,0.36675,-0.94824994,-0.185,-0.7004,0.78824997
MAPKAPK5,0.17830001,-0.97955,0.5306,0.68,-1.47145,0.2081,0.461
C2CD2,-0.49620003,-0.596,-0.64045,-1.8225,-0.3873,-0.17195001,0.57005
WDR7,0.45174998,-0.46469998,0.6537,-0.465,-0.20284998,-0.73295,0.1527
SUPV3L1,-0.2928,-0.21689999,0.33665,-0.59515,-0.004299998,-0.7842,0.014899999
CDK19,1.1751001,-0.1834,-0.35535002,0.75105,0.035349965,-0.46000004,-0.16634999
THAP11,-0.2038,0.029950008,-0.79415,-0.21689999,-0.29355,-0.35195,-3.8725
C2CD5,0.93145,0.5916,0.067499995,0.4548,-1.1836,0.72695,-4.8647
POLR2I,-0.6355,0.57095,0.15065,-0.48425,0.3103,0.81745005,-0.16975
RFNG,0.09735,-0.23335001,0.0,-1.9592999,0.3495,-0.30295002,-0.4786
RPIA,-1.34955,0.56605,-0.5478,-0.71175003,-0.647,1.2207501,-0.027300004
TLK2,1.2736499,-0.3208,0.26975,0.4675,-3.30725,-0.725,0.09795
TIAM1,-0.9793,1.15925,-0.6437,-0.82385004,-0.9439,0.20534998,-0.58625
HOXA10,-0.059649974,0.50020003,-0.32025,0.9299,-1.4073501,0.673,-1.7885499
COG7,-0.01970002,1.1523,0.3729,-0.76295,-0.9715,-0.93630004,-0.5155
TICAM1,0.68430007,-0.39905,-0.1882,-0.060799997,-0.19905,1.0381501,0.6697
KLHL9,1.34365,-0.75189996,-0.81405,0.042999998,-0.75654995,-1.1800499,-0.9404
SNX13,0.2092,-0.65610003,0.95774996,0.14355001,-0.78770006,-0.43625,-0.4984
SRC,-1.771,-1.89605,-1.9528999,0.5,-1.6333001,-0.49879998,-0.95975
GDPD5,0.27735,-0.05124998,0.1477,-0.4005,1.10955,0.42799997,-0.27445
PLCB3,-1.12325,-0.0629,0.18124998,-0.6351,1.60875,0.43105,-0.41205
TBX2,0.58225,0.28234997,0.38645,0.52675,-0.1122,0.9162,-0.7118
APBB2,0.18649998,0.122100025,0.4682,0.054100007,0.3415,0.1938,0.5024
FCHO1,0.578,-0.61460006,-0.41815,-0.2041,0.6168,0.046100006,0.012150005
FAM69A,0.9035,-0.2016,-1.2223,0.062299997,-0.58955,-0.42104998,-1.79
ASAH1,-0.7127,3.3545,-0.7661,-0.46745,1.5417,1.14165,0.39465
SMARCA4,0.12855001,0.9617,0.5696,-1.2547,-0.80145,-0.22744998,-0.014650002
SOX2,0.23585,-0.095,0.4055,-0.6803,-0.6654,-0.5461,-0.8135
HOXA5,-0.1354,0.0859,0.1291,0.57705,0.98955,0.747,-0.16209999
TMEM110,-0.28085,0.93694997,-0.0528,-0.2572,4.9090996,-0.25634998,1.4697
ATP5S,-1.9542999,-0.063300006,-0.49495,-0.036800005,-1.1062,1.3386,0.66464996
TBC1D31,-0.35615,0.95905,0.9141,0.12954998,1.47585,-0.44320002,-0.3168
NFKBIB,1.0443001,1.11215,0.66525,-0.25645,-0.5662,-0.3838,-0.22755
CTTN,-0.12359998,-0.29975,0.1352,-0.6194,-0.18349999,0.35515,1.3646
PARP2,-1.063,0.0673,-1.4354,-0.14205,-1.4653,0.92125,0.9516
AKR7A2,0.36605,0.63664997,0.35425,-1.2406499,1.5661,0.53674996,-5.90755
ACAA1,0.58785,0.18090001,-0.39200002,0.019950002,1.6935,2.83845,0.59025
SPDEF,0.73955,0.10785,0.2578,-0.06555,-0.2315,-0.88609993,-0.77225
RALA,0.09134999,-0.040500015,0.49449998,-0.66395,1.9252,-0.58715004,0.17284998
ETS1,0.8473,0.38369998,0.947,-0.2723,-0.73065,0.56645,0.5596
CCNB1,0.39949995,-0.98005,0.95855,0.36185,-1.12665,-0.8773,-0.04155
ZNF131,-0.93525,-0.1394,0.3848,-0.42645,4.94325,4.3966,-0.2096
FEZ2,0.6141,0.65244997,-0.95175,0.86340004,-2.8662,0.64285004,-1.8376
NSDHL,-0.032999992,-0.74764997,-0.35729998,0.18035,1.29725,0.42115,1.3525
DNM1,1.01355,1.1687,-0.2795,0.63234997,4.70465,-0.31665,-1.1317
UBQLN2,-0.407,-0.8465,1.5504999,0.1197,-2.9052,-0.15619999,-0.010450006
MAST2,-1.31915,0.051,-0.18995002,-0.2404,3.19655,0.73915,-0.19
TRIM2,0.91625,-1.4696,0.266,0.92695004,-0.71765,-0.4195,0.36425
IGHMBP2,1.03115,-0.35655,-0.06414999,-0.16780001,-0.8388,0.23339999,0.81474996
NR3C1,0.14235,1.85915,0.9906,-0.07069999,0.26000002,-0.93085,-0.06745002
PPP1R13B,-0.34735,-0.36825,0.1972,-0.5329,-0.06715,-0.99530005,-0.62545
CCL2,0.85105,-0.8147,0.14715001,-0.1134,-0.80415,-0.46005,-0.52
ERBB2,-0.19545001,0.3528,0.57615,-2.84055,-5.4835997,0.78830004,-2.47485
RRP12,1.39415,-0.20044999,-0.32305,0.58185,0.3406,0.13945,0.5036
HOMER2,-0.093,1.9794,0.33854997,-0.57075,-0.28955,0.91995,-0.68145
VDAC1,-0.58285004,-0.3118,-0.46425003,0.45,-0.12945,0.08954999,-0.3169
HERPUD1,2.5078,3.03835,-0.4921,2.9134498,-0.3452,-0.24375,3.2331
GAPDH,-0.001,0.00065,0.0,0.0,0.0,-0.00035,-0.0007
HLA-DMA,-0.42895,0.061450005,0.27574998,-0.27835,2.4590502,-0.30069998,2.2147498
IDE,4.83045,-1.0625501,0.09614998,-0.46284997,-0.7554,-0.1006,-0.60095
NGRN,-0.52005,0.612,-0.1688,1.7548001,-0.7236,0.6556,0.67015
CNDP2,-0.5454,1.00225,0.30075002,0.38185,-1.8499501,0.25355,-0.23115
TM9SF3,0.6257,0.3626,0.55840003,0.8435,-1.3088,0.9911,0.37445
ADI1,-0.56555,0.6941,-0.23390001,-0.86600006,-0.87160003,-0.13230002,-0.14105001
RAB31,0.52489996,-0.77875,1.25955,0.49159998,-0.89045,-0.6848,-0.2249
TMEM50A,0.006549999,-0.22029999,-0.19745,1.61525,1.30765,0.89295,0.24774998
HACD3,0.1453,-0.38265002,0.2988,-0.60735,-0.9156,-0.60925,-0.35349998
YKT6,-0.60195,-0.13604999,0.12515,0.26955,2.9415998,0.0916,4.2198
SNX6,0.43534997,0.38475,0.69325,-0.5155,0.095850006,0.65075004,1.45535
BZW2,0.81345,1.0395,-0.9811,-0.3199,0.7412499,1.69075,0.3962
UBE2J1,0.025600001,-0.6474,0.71915,-0.72139996,-0.89610004,-0.92285,-0.14694999
EVL,1.79195,5.8609,-0.41735,-2.3113,0.06619999,-0.35140002,0.48465002
BACE2,-0.6975,2.6549,0.91885,3.4759,1.3916,0.005050004,0.98535
MIF,-3.1023,-1.62955,-0.001,-0.0007,-0.00035,0.0003,0.00035
PIH1D1,-0.22694999,-0.043700002,0.46210003,-0.55845,0.15204999,-0.2681,-0.5923
CAB39,0.1798,-0.2444,-0.86665,0.34435,0.42425004,0.3759,0.05824998
IARS2,0.9383,-1.4853001,-0.4015,0.3514,-1.5069,1.12495,-0.47595
DSG2,-0.5635,-0.5798,0.8551,-0.4016,-1.1933,-0.7133,-0.37645
KLHDC2,3.1018,-0.00939998,-0.13505,2.9924,-0.21425,1.0380499,-1.4286499
BAG3,-1.5627501,-0.52005,0.08955,-0.37945002,0.74805,-0.59360003,3.82985
CNPY3,1.9259,0.015749991,0.26990002,0.12904999,-0.64335,-1.01035,-0.49925
LAP3,-0.62450004,-2.1401,1.0888,-0.4266,0.075349994,-0.8771,0.81645
STUB1,0.10685,0.45999998,0.108150005,-0.29075,0.21565,-4.99965,-6.86225
NOSIP,-1.3682001,-2.5071,1.89715,-0.7032,5.40565,0.06384999,1.6117
ENOPH1,-0.16605002,-0.98215,-0.6745,0.41195002,-0.09065,0.72295,0.81885004
HSD17B11,0.65835,-0.4923,0.54480004,1.4095,-0.88715005,0.12534998,0.2447
SQRDL,-1.1167,0.20235,0.4617,-1.03315,-0.55295,-0.0639,5.3965
MRPS2,0.33034998,1.1076,0.5405,-0.50270003,-1.0452,-4.8384,-4.8384
NUP85,1.039,-0.14295,-1.0137999,1.0304999,-5.01955,0.9231,0.016049996
FIS1,9.13475,-0.2527,0.19765,2.6066499,3.0817502,0.013,4.55805
NUSAP1,0.7245,-0.6712,0.83845,0.89565,-0.77625,0.36285,-0.94834995
MRPS16,-0.6195,0.68375003,0.42650002,0.027699992,-1.4247,-2.06645,0.051750004
UFM1,-0.4663,4.02715,-0.82895,0.69815004,0.044149995,0.5336,0.6956
NT5DC2,-0.131,1.70805,-0.26309997,-1.0084,-1.39625,0.6354,0.3839
AKAP8L,-1.1575501,1.03835,0.9497,-0.02145,1.4637,-0.3802,0.91835
NPDC1,-0.008899987,0.1699,-0.1732,0.928,0.25204998,1.5775,-0.0305
ANKRD10,-0.41369998,-0.17589998,-0.79145,5.3049498,1.232,0.31945,-0.10334998
DERA,2.1273,1.4433,-0.16835001,0.8562,-1.48205,-0.14414999,-0.44855
TEX10,-1.62855,0.56295,0.14205001,-1.315,0.16874999,-2.7093,0.30290002
UBR7,0.5945,-0.010949999,-0.2705,-0.43115,0.054849982,0.38129997,0.1056
TMEM2,-1.32705,-2.0699,-0.9684,-0.76119995,6.35415,0.02880001,0.50385
TRIB3,0.0,-0.47415,-0.6258,0.0467,-0.83290005,-0.37464997,0.84645
ZNF395,-1.8508999,-0.13125001,-0.0115,-4.8247,-2.0857,-5.1138,-5.2855
ADCK3,-0.26035,-0.20809999,0.89884996,0.30789998,1.17295,-0.6064,0.52805
ISOC1,-0.45575,-0.31535,0.1335,-1.6738499,0.03729999,-0.28035,-0.46999997
CCDC92,1.23025,-0.49264997,0.37655,4.65255,0.9957,-0.35645,0.3511
GOLT1B,1.21235,-0.994,0.21734999,0.8607,-0.45375,-2.8808,1.1696999
SCAND1,-0.1478,0.5179,1.2232,0.3971,-0.76695,0.19534999,-1.49945
NR1H2,0.11554998,0.285,0.0449,-0.9822,-0.41764998,-1.02345,-0.54980004
TSKU,-0.29215002,0.47485,-0.93765,-1.4496,-0.32445002,-0.9689,-0.15465002
ZDHHC6,-0.36335003,-0.96375,-0.7979,-0.53220004,-0.03610003,-0.59535,0.108600006
PLEKHJ1,-0.06775001,-0.12725,0.5226,-0.7817,0.26970002,0.9047,-1.2914
PRKAG2,1.6115999,-0.29860002,0.4523,0.5962,1.31665,0.87355,-1.9474499
TIMM9,0.25925002,0.47724998,-0.5581,0.4873,-2.78585,1.1159501,-0.28155002
SESN1,-2.0882,-0.25145,1.1867,-0.56640005,0.78349996,0.40965,-0.65485
GMNN,-0.1949,-0.8418,-0.19795,-0.2615,-0.821,-0.30865002,-0.97894996
CRELD2,-0.4559,-0.6308,0.26865,-0.5697,0.28665,-0.9274,-0.71515
NUDT9,-1.5471001,-1.8718,-0.7189,-0.10835,-0.462,-0.14185,1.10135
CDCA4,-0.0986,0.49885002,-0.85405,-0.9424,-0.7868,1.59815,0.028549999
NENF,-0.97625,0.59105,0.5945,-1.0651,0.384,0.14265001,0.51575
CERK,-0.21550001,-1.3543,0.43484998,-0.65945005,-0.090599984,-0.002350003,-0.74095
DNAJC15,-0.11055,-1.27055,0.94705,-0.1273,-1.22155,3.4016,0.29955
HEBP1,-0.32694998,0.94150007,1.0837001,0.43334997,0.44395,0.68104994,0.42845
DNMT3A,0.45624998,-0.62135,0.3735,0.06835,-0.54985,-0.87735,-0.6842
KCTD5,-0.22965,0.030649997,-0.9171,-0.63995,2.849,0.29665,-0.1474
ERO1A,-0.22030002,-0.31045002,-0.3436,-0.23085,0.76255,0.26189998,-0.16
CD320,-0.09034999,1.26035,-0.06364998,-0.28915,0.034650005,-0.53205,-1.47685
DHDDS,-0.04015,-0.29825,-0.16289997,-0.8859,2.1534,-0.2934,2.24095
CHMP4A,0.40390003,0.41369998,1.2092,-4.5332503,-0.6485,-4.45755,0.40695
ABHD4,2.2331,-0.2272,-0.2106,0.53285,1.9867,-0.19534999,4.4023
TCTN1,0.81310004,-0.48909998,-0.26335,-0.5141,-0.75945,1.2533,-0.06255001
HEATR1,0.55730003,0.21169999,-1.30235,0.59860003,-0.98185,0.53395,0.54585004
CISD1,0.30470002,-0.71000004,-0.1677,0.2877,-0.6849,-0.3495,-0.72045004
SUV39H1,-0.4422,0.73235,1.1572,-0.79139996,-5.041,-0.19675,-0.3526
VPS28,1.0037999,1.01945,1.04885,-0.66635,-1.8425,0.45990002,-1.13845
EXOSC4,-0.69089997,0.4845,-0.3393,0.041199997,-0.4262,0.86759996,0.43195
NARFL,0.9647,-0.6243,0.40905,0.55175,-0.5654,-0.47140002,-0.60715
CHMP6,0.77989995,-1.32295,3.28745,1.1652,-0.61670005,-0.29305,0.81695
PACSIN3,0.05065,0.21595001,-0.3467,-0.57445,-1.19205,-0.27875,0.79735
KIF20A,0.07315,2.247,1.8090999,-0.46745,0.67495,0.2892,-1.0938
HOOK2,-0.53195,0.55505,0.6098,-1.0294499,4.1719,0.29505,-0.52164996
TXNL4B,0.2218,-1.0007,-0.7954,-1.15915,1.10365,0.32024997,-2.59305
VAV3,-0.1827,4.45325,0.03310001,-1.4230001,-0.80770004,-0.3216,0.6346
SLC35F2,0.72569996,0.31199998,-0.60055,1.19755,-2.13665,0.71645,0.64795
DUSP22,-0.4587,0.61715,1.21855,-0.5799,-0.41505,0.97955,-0.17289999
IGF2BP2,1.3174,-0.5547,0.18665001,1.029,0.1749,0.3449,-0.035099983
PPP2R3C,-0.10534999,0.1916,0.033749998,0.32565,-0.95125,1.0205,0.45749998
TNFRSF21,-0.2824,-0.46385002,-0.03395,-0.74575,-0.9174,-1.20135,-0.8149
FAM57A,0.9672,0.94955003,-1.50385,-0.5228,-3.49825,0.69535005,-0.69490004
NOTCH1,0.18445,-0.27095002,0.29125,-0.95505,1.7634001,-1.01835,4.06615
ANO10,-1.52715,0.0811,-0.6143,2.4418998,1.16205,-0.1976,-0.05700001
PNKP,0.5338,0.79455,0.6761,-0.12275,0.7815,0.63035,0.91865
